,rolling_alpha_5f,lasso,ridge,xgboost,lgbm,rf,pca
129,-0.0031799004287582,0.0023917992379433,0.0021463175950345,0.00088494655,0.0013137397579261,0.0014897398447049,0.002293005046373
130,0.0062537182151239,0.0037276732813856,0.0053537550714228,0.005180432,0.0039271418767021,0.0063123713878787,0.0034758365688924
131,-0.0060039034741127,0.0007168408010095,0.0003678813071533,-0.006892037,-0.0026990099243049,-0.0046908974241436,0.0002427795054558
132,0.0095661177688728,0.0033384252551424,0.0035477752946839,0.0037600582,0.0034559267419696,0.0045404947223592,0.0023477873070055
133,-0.0090387048415928,0.00171578557727,-0.0039349582248517,-0.0013943722,-3.6376183975272224e-05,-0.0022640535287457,0.0013046720629455
134,-0.0113050123394309,0.0011845196704976,-0.0008542356902131,-0.0042967256,-0.0023530409045704,-0.0041786306175845,0.0008662535292562
135,0.0384870799073537,0.01311337166097,0.0146021964869862,0.017151348,0.0139424843622115,0.0120452443152629,0.0149860322492521
136,0.0068303052268354,0.0029789755353042,0.0011095722339824,0.0019668767,0.0013137397579261,0.0028676738717279,0.0038970957306371
137,-0.0145586543477737,-0.0001891213998722,-0.0003861028728741,-0.007890171,-0.0026990099243049,-0.005617118187468,-0.0008985472363312
138,-0.0006213063227871,0.0140168005659125,0.0103185455244087,0.018382333,0.0139424843622115,0.0157050271539591,0.0159961109548513
139,-0.0092439689005721,0.0010121632710284,-0.0026619137293713,-0.0034070036,-0.0013192360727708,-0.0034755230079897,-0.0002546092675949
140,-0.0147530065348523,-0.0002292829750862,-0.0006401862042047,-0.008519495,-0.0026990099243049,-0.0057154851316669,-0.0013031700788071
141,-0.0052584902807799,0.0013195497390173,0.0013271943736539,-0.004620747,-0.0026990099243049,-0.0031372713945679,0.0010253830003078
142,0.0100875546312363,0.0034426137233459,0.0026235393016137,0.0037745028,0.0035039520321862,0.0049513893765857,0.0036545474526855
143,-0.0052535140924451,0.0013230465540276,0.0014851789424623,-0.004620747,-0.0026990099243049,-0.0029891009699195,0.0013402608977625
144,0.0042278107071493,0.0036840708069469,-0.0015852281314899,0.0051031527,0.0046735504935724,0.0060810836779579,0.0042774143948969
145,-0.0170322085948269,-0.0003515336517282,-0.0033910415480724,-0.008318172,-0.0026990099243049,-0.0061862618941637,-0.0008406896484773
146,-0.0124642255552492,0.0010417245051632,-0.001965115020836,-0.0047984775,-0.0026990099243049,-0.0049471402795879,-0.0007621984672571
147,-0.0010401478040614,0.0022148010219287,0.0017412152642512,-0.0007815044,0.0001733456320715,0.0005401739463781,0.0012744459436802
148,0.004660680791268,0.0033712758958931,0.0036519525221093,0.0036262209,0.0032869181423191,0.005069915578728,0.0035190479625509
149,-0.0136257496837194,0.0007613893157853,-0.0035604695993856,-0.005112907,-0.0026990099243049,-0.0055751906218674,-0.0016789341408015
150,-0.0076428807038298,0.0021032701313318,-0.0001433629816288,0.000103763,0.0006091851931052,6.614250864687218e-05,0.0002083588117649
151,-0.0091472566856714,0.0014035542209014,-0.0004185466095016,-0.0029186103,-0.0013192360727708,-0.0034281194521813,0.0006511001760677
152,-0.0077506194119314,0.0020923813429086,-0.0013042837362205,-7.574883e-05,0.0005370855593962,-0.0001446953626693,0.0001314351303536
153,-0.0152404954246079,-0.0003021686833201,-0.0005451046411557,-0.008836561,-0.0026990099243049,-0.0058157730962122,-0.0008146555724451
154,0.004533725653659,0.0042601725838802,0.0039072101596966,0.007015993,0.0055335687429326,0.0077795397877573,0.0052510371719654
155,0.0090335995660686,0.0039803119757759,0.0028872396702776,0.0061502806,0.0055335687429326,0.0070589697149184,0.0042664379102378
156,0.0232270509123722,0.0068670142393419,0.0067838900340307,0.0149312895,0.010764985715705,0.0168732110914407,0.0081852040427516
157,-0.0044634773055304,0.00149493076371,0.0018787235826757,-0.004037184,-0.0023530409045704,-0.0025304292139781,0.0015810608877236
158,0.0047685137618425,0.0027485277561503,0.0028071552827865,0.0013528061,0.0013137397579261,0.0027950757856471,0.0028489095502472
159,0.0026272988375089,0.0034651974753685,0.0039005168104026,0.0038067894,0.0035039520321862,0.0050425711696618,0.0037616701326523
160,0.0120011455663433,0.0047081625626045,0.005326957893054,0.0077635827,0.0063487664130253,0.0103740785369351,0.0054065715579517
