,rolling_sharpe,naive,3f_rnn,4f_rnn,5f_rnn
0,0.0758799487982231,-0.1755250922871869,-0.041340172,0.17352986,0.008230448
1,0.6201611914527146,0.3558013848812391,0.29239187,0.31737864,0.37254357
2,-0.1982374766338289,-0.0531557568353042,-0.00574252,-0.010468841,0.037680387
3,-0.7210969200627045,-0.824169074627059,-0.6892572,-0.87199545,-0.662903
4,0.5418515559993032,0.3413113990372184,0.28138715,0.28729963,0.36428416
5,-0.0758028161472806,-0.1588479918153614,-0.27521473,-0.1842013,-0.11651182
6,0.6411781982736617,0.4021382504757516,0.33462346,0.4541905,0.46186352
7,-0.0285739672166927,-0.1072674906368068,-0.2094006,-0.1693846,-0.0718835
8,-0.0172200546215534,-0.1711893815996431,-0.21546596,-0.2120282,-0.11271566
9,0.5767646948683169,0.5585101780343287,0.50617874,0.61032003,0.6328578
10,0.0064316688366409,-0.1207802088209647,-0.14718544,-0.07802975,-0.0161573
11,0.5956834470785898,0.4254389618373217,0.3674189,0.44074792,0.48160022
12,0.6773585150309286,0.4382104596140283,0.3801356,0.47396505,0.4925996
13,0.6154408347142336,0.4627130547472398,0.43103743,0.4714924,0.47591215
14,0.5686655304677661,0.306263533231649,0.24171484,0.3130551,0.34606454
15,-0.7963612728836391,-0.8415087571170994,-0.8112464,-0.8669026,-0.72787404
16,0.9831528245807832,0.9058568099418464,0.80824286,0.9847238,0.96246284
17,0.6230183227136707,0.2274745815864511,0.23408616,0.33107722,0.3049211
18,-0.7585996831870234,-0.7974380586898249,-0.7551706,-0.84435344,-0.6965105
19,0.6461583369846663,0.2748583911542223,0.19158113,0.20704198,0.25081015
20,0.375281672535716,0.2175680729412837,0.21155506,0.2731287,0.32946545
21,0.6731903369642845,0.4729759304806142,0.3914442,0.4103148,0.45753878
22,-0.0970877088386771,-0.3197309094915672,-0.42677438,-0.4691993,-0.3200584
23,0.3138196056871474,0.1056695138178895,0.12654555,0.23496741,0.21733844
24,0.7706396815461036,0.6151133705829195,0.54073197,0.60787606,0.62969726
25,0.4196987861053888,0.2507822308057669,0.057738423,0.08253187,0.22658998
26,0.4206869209401422,0.2618616633802317,0.2533453,0.2776248,0.36065745
27,1.0913090828966583,0.8881550127027159,0.76500916,0.81929654,0.8537292
28,1.2228079186240806,1.055544789965313,0.9093516,0.9737652,1.0188594
29,-0.1118693628210965,-0.0967762141136571,-0.16308528,-0.2637931,-0.09847349
30,0.7954573366984095,0.5907271164548745,0.52000695,0.6187027,0.626279
31,0.7465426009005068,0.4297118682916426,0.3243354,0.36569762,0.42197967
32,0.5586791711954733,0.2366286857453048,0.0959242,0.034021974,0.12875277
33,0.5088784335913168,0.1759346035254421,0.10259575,0.07138252,0.17281532
34,0.966448688352383,0.5238504758611614,0.31103006,0.18737048,0.3748634
35,0.2272771342422503,0.1104255041226311,0.12522364,0.13271213,0.21053118
36,0.6247123039383189,0.3879200243641068,0.35468143,0.4483226,0.46955264
37,-0.3594233252224815,-0.2049462785605502,-0.22335124,0.15146372,0.109653115
38,-0.4061907930417066,-0.5039128816394532,-0.47869074,-0.56734794,-0.43549925
39,0.1878470325729637,0.0699590191652574,0.10007793,0.14199936,0.18089253
40,0.566357127223875,0.2428523345133698,0.10257274,0.045595944,0.13206172
41,0.8188407827288985,0.7127348457122552,0.61176604,0.7727435,0.7398852
42,0.5989132517745808,0.5613735711542289,0.4599718,0.91346,0.65974045
43,0.809709284926993,0.8350921477343995,0.7303813,0.84835845,0.86689085
44,0.5979854637576696,0.5427789572025213,0.49244916,0.6671758,0.66884035
45,0.7682429903384492,0.4495271123836099,0.34604356,0.36383313,0.43345606
