,crsp_fundno,crsp_portno,date,mth_return,exp_ratio,turn_ratio,normalised_flow,gdp_to_debt_ratio,gdp_growth_rate,unm_rate,infl_rate,mktrf,smb,hml,rmw,cma,rf,umd,excess_return,rolling_sharpe,mkt_return,rolling_alpha_3f,rolling_alpha_4f,rolling_alpha_5f,shortrun_momentum
36779,28385.0,1022309.0,2018-07-31,0.02258852258852251,0.0095,0.37,-0.09267070484581498,103.449,2.4576,3.8,2.11,0.0319,-0.0193,0.0045,0.0155,0.0035,0.0016,-0.0142,0.02257252258852251,1.3179906242362807,0.02715319013245754,-0.0017920362241803912,-0.007367656923606971,-0.008669912816147412,-0.005364078929317007
36895,28385.0,1022309.0,2018-08-31,0.03558208955223896,0.0095,0.37,-0.08975466666666666,103.449,2.4576,3.8,2.11,0.0344,0.0065,-0.04,-0.0031,-0.027,0.0016,0.0528,0.03556608955223896,1.3952518326262664,0.0584307237243431,-0.0035697449048644066,-0.007043578061694792,-0.007775216519140739,-0.020734422084463782
37118,28385.0,1022309.0,2018-09-28,-0.0221376686267728,0.0095,0.37,-0.09101676581936181,103.449,2.4576,3.7,2.11,0.0006,-0.0249,-0.0171,0.0063,0.0129,0.0015,0.0004,-0.0221526686267728,0.9593973252033876,-0.003514237026360112,-0.007308791180022802,-0.007557739489075184,-0.006100578328540843,-0.01534557777215062
37517,28385.0,1022309.0,2018-10-31,-0.09173446527532136,0.0095,0.37,-0.10059175134488942,105.049,2.4576,3.8,2.11,-0.0768,-0.0445,0.034,0.0095,0.0358,0.0019,-0.0207,-0.09175346527532137,-0.1085506292931791,-0.08659938685499091,-0.010394645993726926,-0.009063928711966636,-0.0009840554583903077,-0.015535714730949094
37636,28385.0,1022309.0,2018-11-30,0.01207321822666474,0.0095,0.37,-0.10011302795954789,105.049,2.4576,3.8,2.11,0.0169,-0.0077,0.0028,-0.0055,0.0039,0.0018,-0.0137,0.012055218226664739,-0.011632633741796511,-0.0025965368342182327,-0.006659903367340304,-0.005272593300525569,0.002646369580309985,-0.003029584986620056
37821,28385.0,1022309.0,2018-12-31,-0.08269227507409982,0.0095,0.37,-0.11108250825082508,105.049,2.4576,3.9,1.91,-0.0957,-0.0288,-0.0188,-0.0003,0.0021,0.002,0.0211,-0.08271227507409983,-0.3460704735758842,-0.08908313150507896,-0.0043145089782772265,-0.004151459111959653,0.0027167794617851404,0.005308511023843887
38032,28385.0,1022309.0,2019-01-31,0.1264742396027314,0.0095,0.37,-0.09755942028985508,104.34,2.9665,4.0,1.91,0.084,0.0301,-0.0045,-0.0078,-0.0152,0.0021,-0.0866,0.12645323960273142,0.010754253940199429,0.09113307161438033,5.906876642456857e-05,-0.000816568356761015,0.006660193505261796,0.01880059316007106
38363,28385.0,1022309.0,2019-02-28,0.06075216972034703,0.0095,0.37,-0.0907713052858684,104.34,2.9665,3.8,1.91,0.034,0.0175,-0.0271,0.0012,-0.016,0.0018,0.0085,0.06073416972034703,0.2639114774839629,0.027608855239173558,-0.0017539344518454486,-0.004531157817113385,0.0103154950191193,0.024958446300167896
38435,28385.0,1022309.0,2019-03-29,0.025064935064935234,0.0095,0.37,-0.0898505072076882,104.34,2.9665,3.8,1.91,0.011,-0.0351,-0.0412,0.0091,-0.0094,0.0019,0.0219,0.025045935064935233,0.4228473952837476,0.039625086880675786,-0.0019249250658313413,-0.004795038032365008,0.01200114556634332,0.017974776884594663
38853,28385.0,1022309.0,2019-04-30,0.07753705815279344,0.0095,0.37,-0.08241429970617042,102.922,2.9665,3.6,1.91,0.0397,-0.0115,0.0216,0.0159,-0.0222,0.0021,-0.0297,0.07751605815279344,0.961303405774974,0.05457412825448538,0.012799559455905404,0.014466986249930659,0.013786423680387494,0.013848697521246992
39073,28385.0,1022309.0,2019-05-31,-0.1213403880070546,0.0095,0.37,-0.09433295964125561,102.922,2.9665,3.6,1.91,-0.0694,-0.0159,-0.0237,-0.0046,0.0177,0.0021,0.0758,-0.1213613880070546,0.06939181440517588,-0.08398166967131282,0.0025686579022470265,-0.002077089429851504,0.004851761067314852,-0.009651980084391424
39157,28385.0,1022309.0,2019-06-28,0.08684597885721934,0.009399999999999999,0.37,-0.08603783231083845,102.922,2.9665,3.6,1.91,0.0693,0.0037,-0.007,0.009,-0.0044,0.0018,-0.0225,0.08682797885721934,0.4841357009924111,0.0761957306387655,0.007090255960866337,0.0011768854822743358,0.007359871407533268,-0.0012485134063266272
39471,28385.0,1022309.0,2019-07-31,0.06291553804481653,0.009399999999999999,0.37,-0.08165453663270257,104.615,2.9665,3.7,1.91,0.0119,-0.0178,0.0047,-0.0007,0.0034,0.0019,0.0288,0.06289653804481653,0.6240628485023387,0.023164887502345577,0.010346654634702374,0.009321759585624555,0.009654143365174114,0.004347393475061005
39700,28385.0,1022309.0,2019-08-30,-0.02895864705200968,0.009399999999999999,0.37,-0.0850808897876643,104.615,2.9665,3.7,1.91,-0.0258,-0.0324,-0.0479,0.0056,-0.0068,0.0016,0.0691,-0.028974647052009677,0.3829319404451278,-0.020102460442914416,0.01072805885999437,0.009868203966454984,0.0116107551444944,0.013848237383943177
40063,28385.0,1022309.0,2019-09-30,0.021233448646069464,0.009399999999999999,0.37,-0.2338454108695652,104.615,2.9665,3.5,1.91,0.0143,0.0026,0.0677,0.0184,0.0339,0.0018,-0.0683,0.021215448646069463,0.5455543726476692,0.007599817359576155,0.008238111624330925,0.00652058127345833,0.013728444497267143,0.014842698406623
40177,28385.0,1022309.0,2019-10-31,0.04625627847214098,0.009399999999999999,0.37,-0.15726094962581852,105.782,2.9665,3.6,1.91,0.0206,0.0027,-0.019,0.0043,-0.0095,0.0016,0.0015,0.046240278472140975,1.1554193463543247,0.04314885241984778,0.0098290567433769,0.007940880227674928,0.01470938911905586,0.0026282902432304134
40404,28385.0,1022309.0,2019-11-29,0.05247292620296973,0.009399999999999999,0.37,-0.1501353737483674,105.782,2.9665,3.6,1.91,0.0388,0.0045,-0.0199,-0.0163,-0.0125,0.0012,-0.0264,0.05246092620296973,1.3123348739361047,0.03956659235583371,0.011032016961479457,0.009057078002761794,0.01486002899120532,0.009882463728640841
40860,28385.0,1022309.0,2019-12-31,0.055385176980422335,0.009399999999999999,0.37,2.621867863212221,105.782,2.9665,3.6,2.29,0.0277,0.0097,0.0178,-0.0002,0.0123,0.0014,-0.0187,0.055371176980422335,2.1243858735435417,0.03919599952029951,0.0031792473881873777,0.0009244319614694317,0.008215797936546101,0.010734312453184014
40890,28385.0,1022309.0,2020-01-31,0.0025681107637338663,0.009399999999999999,0.37,-0.20645165742102986,106.886,2.467,3.5,2.29,-0.0011,-0.044,-0.0625,-0.012,-0.023,0.0013,0.0597,0.0025551107637338663,1.7150582148865225,0.029593195047918686,0.003619301229821195,-0.0007561488737951386,0.008281327986258826,0.0006901423410246762
41274,28385.0,1022309.0,2020-02-28,-0.07194565096335903,0.009399999999999999,0.37,-0.22078194368347986,106.886,2.467,3.5,2.29,-0.0813,0.0004,-0.038,-0.0149,-0.0252,0.0012,-0.0035,-0.07195765096335903,0.9519914200242308,-0.05890887084669505,0.012077328648553225,0.009791068200556065,0.012608003038289038,-0.007957562313575325
41648,28385.0,1022309.0,2020-03-31,-0.1366854674186968,0.009399999999999999,0.37,-0.547607962589928,106.886,2.467,4.4,2.29,-0.1339,-0.0824,-0.1388,-0.0156,0.0126,0.0013,0.0796,-0.13669846741869682,0.1728598657631289,-0.07661818686255861,0.010986319551064336,0.009074179111582857,0.01067278380111378,-0.033376381652329
41878,28385.0,1022309.0,2020-04-30,0.14095079232693908,0.009399999999999999,0.37,-0.04816953997085965,132.815,2.467,14.7,2.29,0.1365,0.0256,-0.0134,0.0273,-0.0103,0.0,-0.0526,0.14095079232693908,0.37497122211918693,0.15191780452102122,0.008216793113950098,0.006883567065110044,0.010073483735719927,-0.028023690955628105
42121,28385.0,1022309.0,2020-05-29,0.07980019493177393,0.009399999999999999,0.37,-0.04431683771224308,132.815,2.467,13.2,2.29,0.0558,0.0199,-0.0485,0.0093,-0.0324,0.0001,0.0041,0.07979919493177393,1.1869650414243431,0.06166545254272715,0.018100038247721637,0.02222286281439431,0.018584916597328603,-0.017633183453724516
42508,28385.0,1022309.0,2020-06-30,0.06803565384181431,0.0091,0.32,-0.22417999938569544,132.815,2.467,11.0,2.29,0.0246,0.0197,-0.0223,0.0013,0.0053,0.0001,-0.0073,0.06803465384181431,1.1330477453932994,0.06292893421195567,0.020635506662941817,0.02473708439159284,0.020574883005818265,0.004091483274941095
42695,28385.0,1022309.0,2020-07-31,0.05672934713712241,0.0091,0.32,-0.21803634176421405,124.261,2.467,10.2,2.29,0.0577,-0.0318,-0.0144,0.004,0.0103,0.0001,0.0759,0.05672834713712241,1.1131461452578717,0.07374631920769303,0.015673660459084214,0.017139759973611064,0.014908324304634683,0.0020748299827782666
42975,28385.0,1022309.0,2020-08-31,0.04348695391382584,0.0091,0.32,-0.19158089287439614,124.261,2.467,8.4,2.29,0.0763,-0.0095,-0.0288,0.0433,-0.0126,0.0001,0.0044,0.04348595391382584,1.4294151883820911,0.110474379458257,0.015902346017846555,0.02008811741652989,0.014534353243194376,-0.02629922599504771
43319,28385.0,1022309.0,2020-09-30,-0.035064188541866215,0.0091,0.32,-0.2772585156503198,124.261,2.467,7.9,2.29,-0.0363,-0.0005,-0.0265,-0.0128,-0.0196,0.0001,0.0314,-0.035065188541866216,1.166195987961011,-0.05719245079389301,0.015315359608975999,0.014097863230200411,0.010704686043450044,-0.020625378454324994
43480,28385.0,1022309.0,2020-10-30,-0.005262112787926987,0.0091,0.32,-0.27123843875802994,125.733,2.467,6.9,2.29,-0.021,0.0454,0.0431,-0.0076,-0.0088,0.0001,-0.032,-0.005263112787926987,0.9652088332062879,-0.03197648188395352,0.008633680448789087,0.007343519764365931,0.005260834009300258,-0.006048264732125941
43751,28385.0,1022309.0,2020-11-30,0.19013873640083845,0.0091,0.32,-0.13023129656791907,125.733,2.467,6.7,2.29,0.1247,0.0705,0.0215,-0.0222,0.0128,0.0001,-0.1247,0.19013773640083845,1.2541655196666772,0.10995888841541435,0.007909988707788168,0.009440515088772392,0.006564603688680093,0.043007493111159145
43974,28385.0,1022309.0,2020-12-31,0.08690211791861602,0.0091,0.32,2.5018715013194446,125.733,2.467,6.7,1.36,0.0463,0.047,-0.0134,-0.0188,-0.0026,0.0001,-0.0238,0.08690111791861602,1.3381629610358508,0.05053340189576172,0.002177860296168413,0.0019885981255162843,0.0024685556794857375,0.047754311034768314
44413,28385.0,1022309.0,2021-01-29,0.025465313028764758,0.0091,0.32,-0.25700806110549373,124.168,-2.2135,6.3,1.36,-0.0003,0.0708,0.0285,-0.0392,0.0518,0.0001,0.0453,0.025464313028764757,1.4191481700873296,0.0028785538945379496,-0.0015236836463723502,0.0015502191060041597,-0.0017667706407621564,0.04637844104750174
44499,28385.0,1022309.0,2021-02-26,0.06831119544592035,0.0091,0.32,-0.2397179872052813,124.168,-2.2135,6.2,1.36,0.0278,0.0456,0.071,0.0039,-0.0195,0.0,-0.0793,0.06831119544592035,2.015623076304558,-0.0012331903022978485,0.0071966133480447746,0.009708338320528084,0.007697492928639804,0.0428332869684331
44828,28385.0,1022309.0,2021-03-31,0.022550003861302015,0.0091,0.32,-0.2483339858895706,124.168,-2.2135,6.1,1.36,0.0308,-0.0078,0.0727,0.0634,0.0357,0.0,-0.0616,0.022550003861302015,3.514081435596738,0.014098209832663189,0.0015293965084642296,0.004809323059046803,0.006732698918604566,0.03352764630369461
45282,28385.0,1022309.0,2021-04-30,0.028925307756211938,0.0091,0.32,-0.05945040470476797,122.083,-2.2135,6.1,1.36,0.0493,-0.0316,-0.0095,0.0247,-0.0271,0.0,0.0122,0.028925307756211938,3.2403624277002807,0.05876506409431559,-0.0006212896329241477,0.0023186141957453436,0.0021758183256435307,0.016052141146251125
45623,28385.0,1022309.0,2021-05-28,0.012110980622430878,0.0091,0.32,-0.058818941487035356,122.083,-2.2135,5.8,1.36,0.0029,0.012,0.0713,0.024,0.0302,0.0,0.009,0.012110980622430878,2.87139773309877,-0.012571460940557055,-0.0003135869694376077,0.002469968178206161,0.00282844326565522,0.0010981597511743695
45709,28385.0,1022309.0,2021-06-30,0.052723185147581564,0.0089,0.16,-0.15325108909145252,122.083,-2.2135,5.9,1.36,0.0275,-0.0041,-0.0775,-0.0204,-0.0102,0.0,0.0216,0.052723185147581564,2.810595593983647,0.06344130490034017,7.839011942672655e-05,0.002667340208274697,0.0035361255979617662,-0.00529181150929144
46116,28385.0,1022309.0,2021-07-30,-0.003031138054560456,0.0089,0.16,-0.15193426491851855,118.84,-2.2135,5.4,1.36,0.0127,-0.0459,-0.0181,0.0548,-0.0052,0.0,-0.0231,-0.003031138054560456,2.436351176187123,0.027832783093796554,0.0007329111403015995,0.0031846549059824196,0.007914067155715823,-0.005633199779375893
46268,28385.0,1022309.0,2021-08-31,0.028952459922609197,0.0089,0.16,-0.14659180791881077,118.84,-2.2135,5.1,1.36,0.0291,-0.0071,-0.001,-0.0022,-0.0182,0.0,0.0249,0.028952459922609197,2.36014749266909,0.04161855084210142,0.0026342676888373613,0.004196526344974378,0.00022465541923994206,-0.01808271060686928
46712,28385.0,1022309.0,2021-09-30,-0.053455107111678224,0.0089,0.16,-0.0694429738503156,118.84,-2.2135,4.7,1.36,-0.0437,0.0109,0.051,-0.0195,0.0209,0.0,0.015,-0.053455107111678224,2.179777314100295,-0.057300759753554864,0.001399239080555184,0.003519390350181128,0.0009928783911918836,-0.013228119808657532
47083,28385.0,1022309.0,2021-10-29,0.06569705569350859,0.0089,0.16,-0.08514687505630629,119.535,-2.2135,4.5,1.36,0.0665,-0.0272,-0.0045,0.0172,-0.0144,0.0,0.0324,0.06569705569350859,2.569228421529793,0.07902516199290655,0.0017681178136240705,0.004792062318705024,0.002832598465381468,-0.007382848192337847
47390,28385.0,1022309.0,2021-11-30,0.039145196724585496,0.0089,0.16,-0.1031808534746445,119.535,-2.2135,4.1,1.36,-0.0155,-0.0177,-0.0041,0.0727,0.0174,0.0,0.0086,0.039145196724585496,2.924351281415536,0.018008942336525058,0.014365742568387293,0.016934448311797422,0.009572826937033716,0.0038846002435130402
47538,28385.0,1022309.0,2021-12-31,0.055050120971447125,0.0089,0.16,2.892056148081908,119.535,-2.2135,3.9,7.04,0.031,-0.0079,0.0322,0.0483,0.0432,0.0001,-0.0274,0.055049120971447124,2.9445496182983955,0.011413055911385639,0.01479488414911613,0.017983698005413475,0.008555836549676293,0.01714840438290799
47734,28385.0,1022309.0,2022-01-31,-0.1090139709833422,0.0089,0.16,-0.03064538378875458,120.565,5.8002,4.0,7.04,-0.0625,-0.0409,0.128,0.0084,0.0774,0.0,-0.0262,-0.1090139709833422,1.15338426616211,-0.08517300569503083,0.01928008572377585,0.020071695747914748,0.014146148775176053,0.013644118053270185
48017,28385.0,1022309.0,2022-02-28,-0.00746324915190355,0.0089,0.16,-0.12638771321504236,120.565,5.8002,3.8,7.04,-0.0229,0.0292,0.031,-0.021,0.0316,0.0,0.0177,-0.00746324915190355,0.7654439292598839,-0.04636556765923594,0.015055429960976304,0.017314204914263,0.008303674686081567,0.019566139426360835
48518,28385.0,1022309.0,2022-03-31,0.014203250797508726,0.0089,0.16,-0.09310597476611228,120.565,5.8002,3.6,7.04,0.0306,-0.022,-0.0176,-0.015,0.0318,0.0001,0.0297,0.014202250797508727,0.7188001351842325,0.042189120531221924,0.01336201319982826,0.019329747564759123,0.007717736500290999,-0.004308172171564058
48653,28385.0,1022309.0,2022-04-29,-0.11368231858009437,0.0089,0.16,-0.1626369663226187,118.456,5.8002,3.7,7.04,-0.0946,-0.004,0.0617,0.0347,0.0587,0.0001,0.0487,-0.11368331858009437,-0.08923084504482738,-0.13368546249348623,0.012146715732849433,0.019147361547051607,0.006248235190677195,0.010306530895670352
48979,28385.0,1022309.0,2022-05-31,0.0211237853823405,0.0089,0.16,-0.20225619931760022,118.456,5.8002,3.6,7.04,-0.0034,-0.0016,0.0859,0.017,0.0399,0.0003,0.0246,0.0211207853823405,-0.04620869896958579,-0.01654636389085884,0.013210656382204061,0.017508439575723036,0.008467645311292123,0.009895807817626001
49493,28385.0,1022309.0,2022-06-30,-0.12734795200661975,0.0091,0.13,-0.14408657006223385,118.456,5.8002,3.6,7.04,-0.0844,0.0136,-0.061,0.0174,-0.0472,0.0006,0.0073,-0.12735395200661975,-0.8023680806182768,-0.09004674207505148,0.005113343063507578,0.005757751260084766,-0.0045738179523009724,0.006790694418340977
49521,28385.0,1022309.0,2022-07-29,0.12402806751374951,0.0091,0.13,0.015426310101302462,117.726,5.8002,3.5,7.04,0.0957,0.0183,-0.0403,0.0085,-0.0682,0.0008,-0.0394,0.12402006751374951,-0.22824363094257638,0.12554634799256936,0.00279188917036202,0.002192415280430963,-0.006438505808507054,-0.0003831137123962621
50085,28385.0,1022309.0,2022-08-31,-0.06655981103425002,0.0091,0.13,0.06477307654723127,117.726,5.8002,3.6,7.04,-0.0377,0.0152,0.0029,-0.0479,0.0133,0.0019,0.021,-0.06657881103425002,-0.5680801859354292,-0.052204281242511974,0.001157074630089551,0.0006206441580623168,-0.006454537441376425,-0.017725006734042054
50250,28385.0,1022309.0,2022-09-30,-0.11577044735652964,0.0091,0.13,-0.12400932455902305,117.726,5.8002,3.5,7.04,-0.0935,-0.0104,0.0002,-0.0146,-0.0079,0.0019,0.0351,-0.11578944735652964,-0.7479594233056882,-0.10599799038066027,0.002388162610233162,0.001713335094342603,-0.003083392388433772,-0.00854875574880909
50656,28385.0,1022309.0,2022-10-31,0.053659035159443924,0.0091,0.13,-0.10274841032175855,117.526,5.8002,3.6,7.04,0.0783,0.0188,0.0806,0.0331,0.0662,0.0023,0.0396,0.05363603515944392,-0.7983836460088413,0.039589999723174785,0.0010005934252572055,0.0018080871756509572,-0.0040084299016004445,-0.0033529837771127577
50777,28385.0,1022309.0,2022-11-30,0.08633233097293624,0.0091,0.13,-0.14126045496939668,117.526,5.8002,3.6,7.04,0.0461,-0.0275,0.0141,0.0632,0.032,0.0029,-0.0198,0.08630333097293624,-0.607777256878029,0.05475300582979936,-0.002294946924219915,-0.0012024975888576088,-0.004315894886210692,0.011958634534512217
51092,28385.0,1022309.0,2022-12-30,-0.08332192367827007,0.0091,0.13,1.6866951552614589,117.526,5.8002,3.5,6.45,-0.0641,-0.0014,0.0134,0.0027,0.0421,0.0033,0.0453,-0.08335492367827008,-1.0735005022753976,-0.09063128892379857,-0.0040807910159829375,-0.0027917405568436415,-0.00482022547914961,0.017652575274978172
51467,28385.0,1022309.0,2023-01-31,0.12249606712113281,0.0091,0.13,-0.0042585270316510045,115.808,1.9355,3.5,6.45,0.0664,0.0442,-0.04,-0.0242,-0.0444,0.0035,-0.1602,0.12246106712113282,-0.2878409698362497,0.1062335870963802,0.0005536955320011271,0.0016214147114858718,0.0032267547119682015,0.01838372347113933
51680,28385.0,1022309.0,2023-02-28,-0.012426422498364897,0.0091,0.13,0.10060759964480874,115.808,1.9355,3.6,6.45,-0.0259,0.0066,-0.0083,0.0103,-0.0132,0.0034,0.0013,-0.012460422498364897,-0.3033616887590262,-0.0049421515292951135,0.0015773991715827378,0.0024024689540152362,0.003966394312720192,0.005362524767070442
51963,28385.0,1022309.0,2023-03-31,0.05042573320719024,0.0091,0.13,0.02150283323572475,115.808,1.9355,3.5,6.45,0.0251,-0.0693,-0.0887,0.0233,-0.0239,0.0036,-0.0245,0.050389733207190236,-0.18796570543763091,0.09460373099596464,0.005169769778903634,0.0018463246859571313,0.006366489343747565,-0.011799929577697191
52210,28385.0,1022309.0,2023-04-28,-0.04422228226605418,0.0091,0.13,0.03542772773399013,117.77,1.9355,3.4,6.45,0.0061,-0.0257,-0.0005,0.0242,0.0285,0.0035,0.0162,-0.04425728226605418,0.02643977764430723,0.004903945871675086,-0.0007070275713082046,-0.002547754748129856,0.002076652641261438,-0.03359616563185782
52603,28385.0,1022309.0,2023-05-31,0.09564643799472283,0.0091,0.13,0.016914678563511417,117.77,1.9355,3.6,6.45,0.0035,-0.0038,-0.0774,-0.0182,-0.072,0.0036,-0.0065,0.09561043799472284,0.25674835423770503,0.076106020881614,-0.0032717117796374866,-0.0026501753942782917,0.002285726241502405,-0.02458793627113161
52877,28385.0,1022309.0,2023-06-30,0.07069751440612371,0.0089,0.39,0.0786611980235576,117.77,1.9355,3.6,6.45,0.0647,0.0136,-0.002,0.0227,-0.0162,0.004,-0.0235,0.07065751440612371,0.96382869108214,0.06490208265336128,-0.0004357877210537948,-0.0001616124854467594,-0.005632540068002893,-0.007930126423952669
53295,28385.0,1022309.0,2023-07-31,0.041288456904168935,0.0089,0.39,0.0754414306738245,118.592,1.9355,3.5,6.45,0.0321,0.0284,0.0411,-0.0057,0.0062,0.0045,-0.0405,0.04124345690416893,0.7300350834189907,0.03806456597869046,0.0025538969435784688,0.00252467295045433,0.0026839396174069188,0.009519913263783245
53456,28385.0,1022309.0,2023-08-31,-0.023605646841009076,0.0089,0.39,0.01739776657864957,118.592,1.9355,3.7,6.45,-0.0239,-0.0368,-0.0108,0.0342,-0.0237,0.0045,0.0377,-0.023650646841009076,0.9266638518028089,-0.01624228517484294,0.006554296966392183,0.006728929833958326,0.0006098380016456365,0.0005519870040249231
53631,28385.0,1022309.0,2023-09-29,-0.049221774512127614,0.0089,0.39,0.023802727031280724,118.592,1.9355,3.8,6.45,-0.0524,-0.0179,0.0145,0.0185,-0.0084,0.0043,0.0024,-0.049264774512127615,1.3447370005309536,-0.050695214090559326,0.010410122414604768,0.009982803917147514,0.002867916488305089,-0.0008886770540853147
53879,28385.0,1022309.0,2023-10-31,-0.054678411168356256,0.0089,0.39,0.0706726771057439,120.16,1.9355,3.9,6.45,-0.0318,-0.0405,0.0019,0.0247,-0.0067,0.0047,0.0168,-0.054725411168356254,0.830828012704203,-0.020758068238936445,0.00980255266272437,0.009142405127223526,-0.0012636294826584883,-0.013270088339051411
54090,28385.0,1022309.0,2023-11-30,0.1385372714486639,0.0089,0.39,0.06910876521141285,120.16,1.9355,3.7,6.45,0.0883,-0.0011,0.0166,-0.0381,-0.0099,0.0044,0.0276,0.1384932714486639,0.9630471981059293,0.10673929890417977,0.009641475182359995,0.011958777517433829,0.008903509404745647,-0.00021631026883465557
54245,28385.0,1022309.0,2023-12-29,0.0647892173511837,0.0089,0.39,0.8449513737638911,120.16,1.9355,3.8,3.35,0.0487,0.0733,0.0492,-0.0304,0.013,0.0043,-0.0548,0.0647462173511837,1.6834721341563754,0.05505810894247176,0.010021748778175025,0.013824590687978342,0.004542108167054212,0.002536246007925421
54299,28385.0,1022309.0,2024-01-31,0.007673605834979336,0.0089,0.39,0.031462455341614924,120.83,2.5427,3.7,3.35,0.007,-0.0568,-0.0247,0.0066,-0.0102,0.0047,0.0508,0.0076266058349793355,1.3107270202740804,0.05505810894247176,0.01166856371862073,0.013903759727614085,0.0044778827491439455,-0.001951807384765451
54452,28385.0,1022309.0,2024-02-29,0.036794088818517645,0.0089,0.39,0.042931821569207995,120.83,2.5427,3.9,3.35,0.007,-0.0568,-0.0247,0.0066,-0.0102,0.0047,0.0508,0.03674708881851765,1.5619287700779643,0.05505810894247176,0.013567977846168273,0.01771607062164856,0.004693135721728709,-0.018639138274244866
54513,28385.0,1022309.0,2024-03-28,0.0401425350883573,0.0089,0.39,0.01697628362032164,120.83,2.5427,3.9,3.35,0.007,-0.0568,-0.0247,0.0066,-0.0102,0.0047,0.0508,0.0400955350883573,1.520436199091874,0.05505810894247176,0.014222417232035189,0.021560228725160745,0.0045707504995506805,-0.026854699028520335
54629,28385.0,1022309.0,2024-04-30,-0.03936237153044808,0.0089,0.39,0.024623776422413816,120.04,2.5427,3.9,3.35,0.007,-0.0568,-0.0247,0.0066,-0.0102,0.0047,0.0508,-0.03940937153044808,1.5558360536658193,0.05505810894247176,0.01706815928688246,0.02261599283258206,-0.0008434062554265459,-0.04253335815032947
54670,28385.0,1022309.0,2024-05-31,0.07358078602620077,0.0089,0.39,0.03983812769415212,120.04,2.5427,4.0,3.35,0.007,-0.0568,-0.0247,0.0066,-0.0102,0.0047,0.0508,0.07353378602620077,1.499123028664684,0.05505810894247176,-0.0020499279603554965,0.004033906114954876,0.010991478364585056,-0.03027112574776843
16967,28386.0,1022309.0,2011-02-28,0.024873431653092748,0.016,0.66,-0.4090074906367041,92.956,2.6952,9.0,1.5,0.0349,0.0165,0.0127,-0.0194,0.0088,0.0001,0.0199,0.024872431653092747,11.457652737243835,0.03027292083636346,0.024872431653092747,0.024872431653092747,0.024872431653092747,-0.0053994891832707115
17164,28386.0,1022309.0,2011-03-31,-0.020618556701030966,0.016,0.66,-0.09311233885819521,92.956,2.6952,9.0,1.5,0.0046,0.0262,-0.0183,0.0176,-0.0003,0.0001,0.034,-0.020619556701030967,1.5929080182963744,-0.00510423270615612,-0.020619556701030967,-0.020619556701030967,-0.020619556701030967,-0.010456906589072779
17465,28386.0,1022309.0,2011-04-29,0.021271929824561386,0.016,0.66,-0.3602919708029197,92.194,2.6952,9.1,1.5,0.029,-0.0055,-0.0243,0.0101,-0.008,0.0,0.0004,0.021271929824561386,2.171818663350118,0.02782828834769946,0.021271929824561386,0.021271929824561386,0.021271929824561386,-0.009156723900427877
17559,28386.0,1022309.0,2011-05-31,-0.000214730513205863,0.016,0.66,-0.48026515151515153,92.194,2.6952,9.0,1.5,-0.0127,-0.0062,-0.0212,0.0208,-0.0158,0.0,-0.0062,-0.000214730513205863,1.8998514654997491,-0.013119379570375567,-0.000214730513205863,-0.000214730513205863,-0.000214730513205863,-0.0030553444869477384
17923,28386.0,1022309.0,2011-06-30,-0.02985395189003437,0.016,0.66,-1.218389662027833,92.194,2.6952,9.1,1.5,-0.0175,0.0016,-0.0042,0.0249,-0.0153,0.0,0.0178,-0.02985395189003437,0.7213617489664823,-0.020008079915010635,-0.02985395189003437,-0.02985395189003437,-0.02985395189003437,-0.0011658604803307011
18060,28386.0,1022309.0,2011-07-29,-0.035200354217400975,0.016,0.66,-1.0509375,94.521,2.6952,9.0,1.5,-0.0235,-0.012,-0.0089,0.0268,-0.0181,0.0,0.0018,-0.035200354217400975,-0.022831909515291217,0.016231764688711126,-0.035200354217400975,-0.035200354217400975,-0.035200354217400975,-0.01612444727465538
18218,28386.0,1022309.0,2011-08-31,-0.07893529141808164,0.016,0.66,-1.4163492063492062,94.521,2.6952,9.0,1.5,-0.0599,-0.032,-0.0236,0.033,-0.0038,0.0001,-0.0028,-0.07893629141808164,-0.8964463571991629,-0.05154881086828267,-0.07893629141808164,-0.07893629141808164,-0.07893629141808164,-0.029554823810311603
18506,28386.0,1022309.0,2011-09-30,-0.04359740906826104,0.016,0.66,-0.8177197149643706,94.521,2.6952,9.0,1.5,-0.0759,-0.0366,-0.0173,0.0204,0.0025,0.0,-0.0242,-0.04359740906826104,-1.256084819144007,-0.045439367821319965,-0.04359740906826104,-0.04359740906826104,-0.04359740906826104,-0.02565888023428405
18556,28386.0,1022309.0,2011-10-31,0.12373013805678568,0.016,0.66,-0.685,96.091,2.6952,8.8,1.5,0.1135,0.0346,0.0011,-0.0216,-0.0086,0.0,-0.0143,0.12373013805678568,-0.0009152845520365487,0.10326393924000477,0.12373013805678568,0.12373013805678568,0.12373013805678568,-0.001692774326653046
18914,28386.0,1022309.0,2011-11-30,-0.018080667593880384,0.016,0.66,-0.6674505494505495,96.091,2.6952,8.6,1.5,-0.0028,-0.0028,-0.0045,0.0186,0.0149,0.0,0.0384,-0.018080667593880384,-0.1069015898152084,-0.02749064642106125,-0.018080667593880384,-0.018080667593880384,-0.018080667593880384,0.010572712132340234
